,Id,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice
2124,2125,70,51.0,6120,,Reg,Gtl,OldTown,2Story,5,5,1923,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,203.0,Unf,0.0,897.0,TA,Y,1226,676,0,1902,0.0,0.0,2,0,4,1,TA,Typ,0,,Detchd,1960.0,Unf,576.0,TA,TA,0,139,55,0,0,0,,,,0,10,2008,
2125,2126,50,60.0,9144,Pave,Reg,Gtl,BrkSide,1.5Fin,6,4,1915,2004,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,810.0,Ex,Y,1170,546,0,1716,0.0,0.0,2,0,4,1,Gd,Typ,0,,Detchd,1970.0,Unf,672.0,TA,TA,0,195,0,0,0,0,,,,0,3,2008,
2126,2127,60,57.0,8094,Grvl,Reg,Gtl,OldTown,2.5Unf,6,8,1910,1983,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,196.0,Unf,0.0,1046.0,Gd,Y,1242,742,0,1984,0.0,0.0,2,0,5,1,TA,Typ,0,,Detchd,,,360.0,,,64,0,180,0,0,0,,MnPrv,Shed,1000,9,2008,
2127,2128,50,63.0,4347,,Reg,Gtl,OldTown,1.5Fin,6,8,1910,1950,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0.0,Unf,0.0,796.0,Ex,Y,825,784,0,1609,0.0,0.0,1,0,3,1,TA,Typ,0,,Detchd,1910.0,Unf,228.0,Fa,Fa,0,182,0,0,0,0,,,,0,6,2008,
2128,2129,30,,6291,,IR1,Gtl,IDOTRR,1Story,6,6,1930,1950,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,TA,Y,768,0,0,768,0.0,0.0,1,0,1,1,TA,Typ,0,,Detchd,1930.0,Unf,440.0,TA,TA,0,0,84,0,0,0,,,,0,7,2008,
2129,2130,70,60.0,10266,,Reg,Gtl,IDOTRR,2Story,6,6,1952,1952,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,372.0,Unf,0.0,396.0,TA,Y,768,768,0,1536,0.0,0.0,1,1,4,1,TA,Typ,0,,Detchd,1952.0,Unf,308.0,TA,TA,0,216,80,0,0,0,,,,0,5,2008,
2130,2131,50,60.0,6876,,Reg,Gtl,IDOTRR,1.5Fin,6,6,1938,1958,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1272.0,TA,Y,1272,0,697,1969,0.0,0.0,2,0,4,1,TA,Min1,1,Gd,Detchd,1938.0,Unf,400.0,TA,TA,0,34,0,0,0,0,,,,0,11,2008,
2131,2132,50,,10320,Grvl,Reg,Gtl,IDOTRR,1.5Fin,5,6,1915,1978,HdBoard,HdBoard,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,880.0,Gd,Y,880,428,0,1308,0.0,0.0,2,0,2,1,TA,Typ,0,,Detchd,1950.0,Unf,400.0,Fa,Fa,0,0,117,0,0,0,,,,0,4,2008,
2132,2133,30,60.0,7200,,Reg,Gtl,IDOTRR,1Story,6,7,1925,1992,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1040.0,Gd,Y,1040,0,0,1040,0.0,0.0,1,0,2,1,TA,Typ,0,,Detchd,1993.0,Unf,320.0,TA,TA,0,132,0,0,0,0,,,,0,7,2008,
2133,2134,50,62.0,7006,,Reg,Gtl,IDOTRR,1.5Fin,6,6,1925,1950,Stucco,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,Rec,121.0,Unf,0.0,647.0,TA,Y,788,448,0,1236,1.0,0.0,2,0,3,1,TA,Typ,1,Gd,Detchd,1985.0,Unf,384.0,TA,TA,0,0,0,0,0,0,,MnPrv,,0,8,2008,
2134,2135,30,60.0,10320,,Reg,Gtl,IDOTRR,1Story,5,8,1912,1991,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,451.0,TA,Y,759,0,0,759,0.0,0.0,1,0,1,1,TA,Typ,0,,Detchd,1997.0,Unf,576.0,TA,TA,40,0,0,0,0,0,,,,0,8,2008,
2135,2136,190,60.0,10320,Grvl,Reg,Gtl,IDOTRR,2Story,3,3,1915,1950,AsphShn,AsphShn,None,0.0,Fa,Fa,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,Ex,N,808,536,0,1344,0.0,0.0,2,0,3,2,TA,Typ,0,,,,,0.0,,,42,0,204,0,0,0,,,,0,5,2008,
2136,2137,20,82.0,9488,,Reg,Gtl,Sawyer,1Story,5,6,1947,1993,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1046.0,Gd,N,1054,0,0,1054,0.0,0.0,1,0,3,1,TA,Typ,0,,Detchd,1947.0,Unf,240.0,TA,TA,0,60,122,0,0,0,,,,0,9,2008,
2137,2138,85,,11235,,Reg,Gtl,Sawyer,SFoyer,5,6,1963,1963,HdBoard,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,784.0,Unf,0.0,197.0,TA,Y,1075,0,0,1075,1.0,0.0,1,0,3,1,Gd,Typ,0,,Detchd,1996.0,Unf,440.0,TA,TA,64,0,0,0,64,0,,MnPrv,,0,5,2008,
2138,2139,80,80.0,13014,,Reg,Gtl,Sawyer,SLvl,6,5,1978,1978,HdBoard,Plywood,BrkFace,39.0,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,0.0,480.0,TA,Y,1096,0,0,1096,1.0,0.0,1,0,3,1,TA,Typ,1,Fa,Attchd,1978.0,Unf,484.0,TA,TA,168,0,0,0,0,0,,,,0,12,2008,
2139,2140,20,68.0,10265,,IR1,Gtl,Sawyer,1Story,5,7,1967,2005,HdBoard,HdBoard,None,0.0,TA,Fa,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,234.0,Ex,Y,992,0,0,992,1.0,0.0,1,0,3,1,Gd,Typ,0,,Attchd,1967.0,RFn,294.0,TA,TA,204,0,0,0,0,0,,MnPrv,Shed,600,7,2008,
2140,2141,85,,7703,,IR1,Gtl,Sawyer,SFoyer,6,8,1978,1978,HdBoard,HdBoard,BrkCmn,40.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,450.0,Unf,0.0,0.0,Ex,Y,1034,0,0,1034,0.0,1.0,1,0,3,1,TA,Typ,1,Po,Basment,1978.0,Fin,504.0,TA,TA,311,0,0,0,0,0,,GdWo,,0,5,2008,
2141,2142,20,,9981,,IR1,Gtl,Sawyer,1Story,5,5,1967,1967,MetalSd,MetalSd,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,BLQ,221.0,Unf,0.0,852.0,Gd,Y,1073,0,0,1073,0.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1967.0,RFn,270.0,TA,TA,0,90,0,0,0,0,,MnPrv,,0,3,2008,
2142,2143,85,,7400,,IR1,Gtl,Sawyer,SFoyer,5,5,1984,1984,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,LwQ,104.0,ALQ,956.0,0.0,TA,Y,1126,0,0,1126,1.0,0.0,1,0,2,1,TA,Typ,0,,Attchd,1984.0,Unf,506.0,TA,TA,178,0,0,0,0,0,,,,0,3,2008,
2143,2144,190,60.0,12900,,Reg,Gtl,Sawyer,1Story,5,4,1920,1950,BrkFace,Stucco,None,0.0,TA,TA,PConc,TA,Fa,No,BLQ,1300.0,Unf,0.0,0.0,Fa,Y,1140,0,0,1140,1.0,0.0,1,0,3,1,TA,Typ,0,,CarPort,1920.0,Unf,400.0,TA,TA,0,0,190,0,0,0,,,,0,1,2008,
2144,2145,20,94.0,9239,,Reg,Gtl,Sawyer,1Story,5,8,1963,2003,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,634.0,Unf,0.0,326.0,Ex,Y,960,0,0,960,1.0,0.0,1,0,3,1,Gd,Typ,0,,Attchd,1963.0,Fin,300.0,TA,TA,168,0,0,0,0,0,,,,0,5,2008,
2145,2146,20,88.0,14175,,Reg,Gtl,Sawyer,1Story,6,8,1956,1956,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,776.0,Unf,0.0,212.0,TA,Y,1188,0,0,1188,1.0,0.0,1,0,1,1,TA,Typ,1,TA,Attchd,1956.0,Unf,621.0,TA,TA,102,89,231,0,0,0,,,,0,6,2008,
2146,2147,190,,10532,,Reg,Gtl,ClearCr,1Story,5,3,1960,1960,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,TA,TA,Mn,Rec,988.0,Unf,0.0,0.0,Gd,Y,1721,0,0,1721,1.0,0.0,2,0,3,1,TA,Mod,2,TA,Basment,1960.0,Unf,626.0,TA,TA,50,84,0,0,0,0,,,,0,12,2008,
2147,2148,50,63.0,8375,,Reg,Gtl,Sawyer,1.5Fin,5,7,1941,1973,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,336.0,Unf,0.0,240.0,Gd,Y,864,486,0,1350,1.0,0.0,1,1,2,1,Gd,Min1,0,,2Types,1973.0,Unf,627.0,TA,TA,0,0,0,0,0,0,,MnPrv,,0,6,2008,
2148,2149,80,,10200,,Reg,Gtl,Sawyer,SLvl,5,8,1970,1970,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,Av,ALQ,704.0,Unf,0.0,160.0,Ex,Y,904,0,0,904,0.0,0.0,1,0,3,1,Gd,Typ,0,,2Types,1979.0,Unf,912.0,TA,TA,143,0,0,0,0,0,,MnPrv,,0,6,2008,
2149,2150,20,82.0,20270,,IR1,Gtl,ClearCr,1Story,7,6,1979,1979,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,599.0,Unf,0.0,925.0,TA,Y,1524,0,0,1524,1.0,0.0,2,0,3,1,TA,Typ,2,Gd,Attchd,1979.0,Fin,478.0,TA,TA,140,0,0,0,0,0,,,,0,4,2008,
2150,2151,50,50.0,5190,,Reg,Gtl,Edwards,1.5Fin,7,5,1948,1950,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,TA,Y,617,462,0,1079,0.0,0.0,1,0,2,1,TA,Typ,1,Gd,Attchd,1948.0,Unf,249.0,TA,TA,135,0,0,0,0,0,,,,0,1,2008,
2151,2152,30,85.0,19550,,Reg,Gtl,Edwards,1Story,5,7,1940,2007,,,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1035.0,Unf,0.0,545.0,Ex,Y,1518,0,0,1518,1.0,0.0,1,0,2,1,Fa,Typ,2,Gd,,,,0.0,,,0,39,0,0,0,0,,,,0,1,2008,
2152,2153,20,68.0,9571,,Reg,Gtl,Edwards,1Story,5,6,1956,1956,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,870.0,Unf,0.0,639.0,TA,Y,1509,0,0,1509,1.0,0.0,1,0,3,1,Gd,Typ,1,TA,Attchd,1956.0,Unf,322.0,TA,TA,158,0,0,0,576,0,,MnPrv,,0,7,2008,
2153,2154,90,50.0,9350,,Reg,Gtl,Edwards,SFoyer,5,5,1975,1975,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,864.0,Unf,0.0,0.0,Fa,N,864,0,0,864,1.0,0.0,1,0,2,1,TA,Typ,0,,,,,0.0,,,0,0,0,0,0,0,,,,0,4,2008,
2154,2155,60,50.0,9360,,Reg,Gtl,Edwards,2Story,6,8,1962,2001,VinylSd,VinylSd,BrkCmn,216.0,Gd,TA,CBlock,TA,TA,No,Rec,324.0,Unf,0.0,297.0,TA,Y,621,648,0,1269,0.0,0.0,1,1,3,1,TA,Typ,0,,Detchd,1962.0,Unf,280.0,TA,TA,0,236,0,0,0,0,,GdWo,,0,11,2008,
2155,2156,60,,9771,,IR3,Gtl,SawyerW,2Story,6,5,1995,2002,HdBoard,HdBoard,BrkFace,190.0,Gd,TA,PConc,Gd,TA,No,LwQ,779.0,Unf,0.0,298.0,Ex,Y,1093,1721,0,2814,0.0,1.0,2,1,4,1,Gd,Typ,1,TA,BuiltIn,1995.0,Fin,614.0,TA,TA,48,32,0,0,216,0,,GdPrv,,0,6,2008,
2156,2157,20,80.0,9938,,Reg,Gtl,SawyerW,1Story,7,5,1994,1994,HdBoard,HdBoard,BrkFace,251.0,Gd,TA,PConc,Gd,TA,No,GLQ,1271.0,Unf,0.0,331.0,Ex,Y,1626,0,0,1626,1.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,1994.0,RFn,534.0,TA,TA,424,40,0,0,0,0,,,,0,4,2008,
2157,2158,60,,14171,,IR2,Gtl,SawyerW,2Story,7,5,1993,1994,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,355.0,Unf,0.0,457.0,Ex,Y,1101,1099,0,2200,0.0,0.0,2,1,4,1,Gd,Typ,1,TA,Attchd,1993.0,RFn,453.0,TA,TA,168,98,0,0,0,0,,,,0,12,2008,
2158,2159,80,85.0,10541,,IR1,Gtl,SawyerW,SLvl,7,5,1996,1996,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,672.0,Ex,Y,1302,735,0,2037,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,1996.0,Fin,472.0,TA,TA,100,33,0,0,0,0,,,,0,2,2008,
2159,2160,60,65.0,10616,,IR1,Gtl,CollgCr,2Story,7,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,628.0,Ex,Y,628,728,0,1356,0.0,0.0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,2007.0,Fin,484.0,TA,TA,100,24,0,0,0,0,,,,0,3,2008,
2160,2161,20,65.0,9345,,IR1,Gtl,CollgCr,1Story,8,5,2007,2007,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1615.0,Ex,Y,1615,0,0,1615,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,2007.0,RFn,864.0,TA,TA,168,30,0,0,0,0,,,,0,5,2008,
2161,2162,20,91.0,11778,,Reg,Gtl,CollgCr,1Story,9,5,2008,2008,VinylSd,VinylSd,Stone,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,2085.0,Unf,0.0,186.0,Ex,Y,2276,0,0,2276,1.0,0.0,2,0,3,1,Ex,Typ,2,Gd,Attchd,2008.0,RFn,1348.0,Gd,TA,0,0,70,0,255,0,,,,0,6,2008,
2162,2163,20,91.0,11778,,Reg,Gtl,CollgCr,1Story,9,5,2008,2008,VinylSd,VinylSd,Stone,402.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,598.0,Ex,Y,1766,0,0,1766,1.0,0.0,2,1,3,1,Ex,Typ,2,Gd,Attchd,2008.0,Fin,874.0,TA,TA,216,36,0,0,0,0,,,,0,12,2008,
2163,2164,80,,11454,,IR2,Gtl,SawyerW,SLvl,8,5,1995,1995,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,770.0,Unf,0.0,631.0,Ex,Y,1511,0,0,1511,1.0,0.0,2,0,3,1,Gd,Typ,1,Fa,Attchd,1995.0,Fin,811.0,TA,TA,168,42,0,0,0,0,,,,0,2,2008,
2164,2165,20,,11500,,IR1,Gtl,ClearCr,1Story,6,6,1966,1966,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,LwQ,262.0,ALQ,723.0,197.0,Ex,Y,1643,0,0,1643,1.0,0.0,2,0,2,1,TA,Typ,1,Gd,Attchd,1966.0,Unf,438.0,TA,TA,339,0,0,0,0,0,,,,0,3,2008,
2165,2166,20,65.0,9750,,Reg,Mod,CollgCr,1Story,5,7,1994,1994,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,722.0,Unf,0.0,268.0,Ex,Y,990,0,0,990,1.0,0.0,1,0,3,1,TA,Typ,0,,Detchd,1997.0,Unf,528.0,TA,TA,168,0,0,0,0,0,,,,0,8,2008,
2166,2167,20,,8696,,IR1,Gtl,CollgCr,1Story,7,5,1997,1998,VinylSd,VinylSd,BrkFace,150.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1308.0,Unf,0.0,110.0,Ex,Y,1418,0,0,1418,1.0,0.0,2,0,3,1,Gd,Typ,1,TA,Attchd,1997.0,RFn,558.0,TA,TA,208,110,0,0,0,0,,,,0,5,2008,
2167,2168,60,,13142,,IR1,Gtl,CollgCr,2Story,6,5,1997,1997,VinylSd,VinylSd,BrkFace,128.0,TA,TA,PConc,Gd,TA,No,GLQ,688.0,Unf,0.0,176.0,Ex,Y,872,899,0,1771,1.0,0.0,2,1,3,1,Gd,Typ,0,,Attchd,1997.0,RFn,600.0,TA,TA,0,96,0,0,0,0,,,,0,7,2008,
2168,2169,60,68.0,8998,,IR1,Gtl,CollgCr,2Story,7,5,2000,2000,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,527.0,Unf,0.0,255.0,Ex,Y,782,870,0,1652,0.0,0.0,2,1,3,1,Gd,Typ,0,,Attchd,2000.0,RFn,532.0,TA,TA,0,70,0,0,0,0,,,,0,6,2008,
2169,2170,60,75.0,12192,,IR1,Gtl,CollgCr,2Story,7,5,2000,2001,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,663.0,Unf,0.0,265.0,Ex,Y,928,895,0,1823,1.0,0.0,2,1,3,1,Gd,Typ,0,,Attchd,2000.0,RFn,626.0,TA,TA,192,36,0,0,0,0,,,Shed,4500,5,2008,
2170,2171,20,,12250,,IR1,Gtl,CollgCr,1Story,5,6,1978,1978,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,Ex,Y,1174,0,0,1174,1.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1978.0,Unf,528.0,TA,TA,211,0,280,0,0,0,,,,0,5,2008,
2171,2172,20,,9216,,IR1,Gtl,CollgCr,1Story,5,6,1975,1975,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Av,ALQ,294.0,Unf,0.0,782.0,TA,Y,1076,0,0,1076,0.0,0.0,1,1,3,1,TA,Typ,1,Fa,Detchd,1985.0,Unf,576.0,TA,TA,0,0,0,0,0,0,,MnPrv,,0,9,2008,
2172,2173,20,40.0,14330,,IR1,Gtl,CollgCr,1Story,5,6,1975,2001,Plywood,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,88.0,ALQ,596.0,180.0,TA,Y,1558,0,0,1558,1.0,0.0,2,0,2,1,TA,Min2,0,,Attchd,1975.0,Fin,440.0,TA,TA,140,0,239,0,227,0,,,,0,8,2008,
2173,2174,60,,10400,,Reg,Gtl,CollgCr,2Story,7,5,2001,2001,VinylSd,VinylSd,BrkFace,227.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1257.0,Ex,Y,1290,871,0,2161,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,2001.0,RFn,570.0,TA,TA,0,84,0,0,0,0,,,,0,6,2008,
2174,2175,60,,9720,,IR1,Gtl,CollgCr,2Story,9,5,2001,2002,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194.0,Unf,0.0,163.0,Ex,Y,1366,581,0,1947,1.0,0.0,2,1,3,1,Gd,Typ,1,TA,BuiltIn,2001.0,Fin,725.0,TA,TA,168,116,0,0,0,0,,,,0,1,2008,
2175,2176,20,,14860,,IR2,Gtl,CollgCr,1Story,8,5,2002,2003,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1538.0,Unf,0.0,240.0,Ex,Y,1786,0,0,1786,1.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,2002.0,RFn,715.0,TA,TA,182,35,0,0,0,0,,,,0,6,2008,
2176,2177,60,41.0,10905,,IR2,Gtl,CollgCr,2Story,7,5,2003,2003,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1129.0,Ex,Y,1129,1198,0,2327,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,2003.0,RFn,596.0,TA,TA,0,57,0,0,0,0,,,,0,8,2008,
2177,2178,60,96.0,11690,,IR1,Gtl,CollgCr,2Story,8,5,1999,2000,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,Ex,Y,886,878,0,1764,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,1999.0,Unf,560.0,TA,TA,120,29,0,0,0,0,,,,0,6,2008,
2178,2179,120,,4426,,Reg,Gtl,CollgCr,1Story,6,5,2004,2004,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,Ex,Y,848,0,0,848,1.0,0.0,1,0,1,1,Gd,Typ,0,,Attchd,2004.0,RFn,420.0,TA,TA,140,0,0,0,0,0,,,,0,2,2008,
2179,2180,90,83.0,10126,,Reg,Gtl,CollgCr,SFoyer,6,5,1997,1998,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1593.0,LwQ,162.0,83.0,Ex,Y,1838,0,0,1838,2.0,0.0,2,0,2,2,TA,Typ,0,,Attchd,1998.0,Unf,721.0,TA,TA,160,67,0,0,0,0,,,,0,7,2008,
2180,2181,20,75.0,9750,,Reg,Gtl,CollgCr,1Story,7,5,2004,2004,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1421.0,Ex,Y,1445,0,0,1445,0.0,0.0,2,0,3,1,Gd,Typ,0,,Attchd,2004.0,Unf,470.0,TA,TA,0,35,0,0,0,0,,,,0,6,2008,
2181,2182,20,85.0,11058,,Reg,Gtl,CollgCr,1Story,7,6,2007,2007,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,0.0,1508.0,Ex,Y,1564,0,0,1564,0.0,0.0,2,0,3,1,Gd,Typ,0,,Attchd,2007.0,RFn,814.0,TA,TA,0,24,0,0,0,0,,,,0,2,2008,
2182,2183,20,74.0,9627,,Reg,Gtl,CollgCr,1Story,7,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1327.0,Ex,Y,1361,0,0,1361,0.0,0.0,2,0,3,1,Gd,Typ,0,,Attchd,2007.0,RFn,610.0,TA,TA,0,50,0,0,0,0,,,,0,6,2008,
2183,2184,20,75.0,9825,,Reg,Gtl,Edwards,1Story,5,5,1966,1966,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,609.0,Unf,0.0,483.0,TA,Y,1092,0,0,1092,0.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1966.0,Unf,264.0,TA,TA,259,0,0,0,161,0,,MnPrv,,0,4,2008,
2184,2185,85,64.0,12102,,Reg,Gtl,Edwards,SFoyer,5,5,1976,1976,HdBoard,Plywood,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456.0,Unf,0.0,0.0,Ex,Y,1033,0,0,1033,0.0,1.0,1,0,3,1,TA,Typ,0,,BuiltIn,1976.0,RFn,504.0,Fa,TA,224,0,0,0,0,0,,,,0,4,2008,
2185,2186,20,65.0,6500,,Reg,Gtl,Edwards,1Story,6,6,1976,1976,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,,No,BLQ,1033.0,Unf,0.0,94.0,TA,Y,1127,0,0,1127,0.0,1.0,1,1,3,1,TA,Typ,1,Po,Detchd,1991.0,Unf,480.0,TA,TA,0,0,138,0,0,0,,,,0,5,2008,
2186,2187,80,,9638,,IR1,Gtl,Edwards,SLvl,6,6,1977,1977,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,368.0,Rec,120.0,541.0,TA,Y,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,Typ,1,Fa,Attchd,1977.0,RFn,542.0,TA,TA,292,0,0,0,0,0,,,,0,11,2008,
2187,2188,60,72.0,7200,,Reg,Gtl,Edwards,2Story,6,7,1976,2001,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,288.0,Unf,0.0,396.0,TA,Y,684,714,0,1398,0.0,0.0,1,1,3,1,TA,Typ,1,TA,Attchd,1976.0,Fin,440.0,TA,TA,0,0,0,0,0,0,,MnPrv,,0,2,2008,
2188,2189,20,123.0,47007,,IR1,Gtl,Edwards,1Story,5,7,1959,1996,Plywood,Plywood,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,Y,3820,0,0,3820,,,3,1,5,1,Ex,Typ,2,Gd,Attchd,1959.0,Unf,624.0,TA,TA,0,372,0,0,0,0,,,,0,7,2008,
2189,2190,90,65.0,6012,,Reg,Gtl,Edwards,1Story,4,5,1955,1955,AsbShng,Plywood,None,0.0,TA,Fa,PConc,,,,,0.0,,0.0,0.0,TA,N,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,Typ,0,,,,,0.0,,,0,0,0,0,0,0,,,,0,6,2008,
2190,2191,90,74.0,6845,,Reg,Gtl,Edwards,1Story,4,5,1955,1955,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,N,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,Typ,0,,,,,0.0,,,0,0,0,0,0,0,,,,0,7,2008,
2191,2192,190,56.0,6931,,Reg,Gtl,Edwards,1Story,4,5,1955,1955,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,0.0,TA,N,784,0,0,784,1.0,0.0,1,0,2,1,TA,Typ,0,,,,,0.0,,,112,0,0,0,0,0,,,,0,5,2008,
2192,2193,50,60.0,12180,,Reg,Gtl,Edwards,1.5Fin,5,7,1938,2007,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,585.0,Gd,Y,585,468,0,1053,0.0,0.0,1,1,2,1,Ex,Typ,0,,,,,0.0,,,42,0,0,0,0,0,,,,0,1,2008,
